file	lang1	lang2	translation pairs
kxm.zip:tsv/kxm/kxm-sv.tsv	kxm	sv	1618
kxm.zip:tsv/kxm/kxm-swi.tsv	kxm	swi	1258
kxm.zip:tsv/kxm/kxm-sxm.tsv	kxm	sxm	1061
kxm.zip:tsv/kxm/kxm-syo.tsv	kxm	syo	968
kxm.zip:tsv/kxm/kxm-ta.tsv	kxm	ta	963
kxm.zip:tsv/kxm/kxm-tab.tsv	kxm	tab	2703
kxm.zip:tsv/kxm/kxm-tdd.tsv	kxm	tdd	1098
kxm.zip:tsv/kxm/kxm-te.tsv	kxm	te	3362
kxm.zip:tsv/kxm/kxm-teh.tsv	kxm	teh	742
kxm.zip:tsv/kxm/kxm-th.tsv	kxm	th	1393
kxm.zip:tsv/kxm/kxm-thm.tsv	kxm	thm	794
kxm.zip:tsv/kxm/kxm-tin.tsv	kxm	tin	1242
kxm.zip:tsv/kxm/kxm-tkr.tsv	kxm	tkr	2175
kxm.zip:tsv/kxm/kxm-tli.tsv	kxm	tli	1099
kxm.zip:tsv/kxm/kxm-tna.tsv	kxm	tna	1026
kxm.zip:tsv/kxm/kxm-to.tsv	kxm	to	1397
kxm.zip:tsv/kxm/kxm-tob.tsv	kxm	tob	1122
kxm.zip:tsv/kxm/kxm-tpy.tsv	kxm	tpy	588
kxm.zip:tsv/kxm/kxm-trn.tsv	kxm	trn	785
kxm.zip:tsv/kxm/kxm-tsi.tsv	kxm	tsi	678
kxm.zip:tsv/kxm/kxm-tue.tsv	kxm	tue	883
kxm.zip:tsv/kxm/kxm-txb.tsv	kxm	txb	747
kxm.zip:tsv/kxm/kxm-tyh.tsv	kxm	tyh	892
kxm.zip:tsv/kxm/kxm-udi.tsv	kxm	udi	1056
kxm.zip:tsv/kxm/kxm-udm.tsv	kxm	udm	1117
kxm.zip:tsv/kxm/kxm-vi.tsv	kxm	vi	921
kxm.zip:tsv/kxm/kxm-wap.tsv	kxm	wap	951
kxm.zip:tsv/kxm/kxm-wau.tsv	kxm	wau	1036
kxm.zip:tsv/kxm/kxm-waw.tsv	kxm	waw	844
kxm.zip:tsv/kxm/kxm-wbm.tsv	kxm	wbm	1090
kxm.zip:tsv/kxm/kxm-wca.tsv	kxm	wca	813
kxm.zip:tsv/kxm/kxm-xto.tsv	kxm	xto	514
kxm.zip:tsv/kxm/kxm-yaa.tsv	kxm	yaa	1117
kxm.zip:tsv/kxm/kxm-yad.tsv	kxm	yad	1469
kxm.zip:tsv/kxm/kxm-yae.tsv	kxm	yae	933
kxm.zip:tsv/kxm/kxm-yag.tsv	kxm	yag	611
kxm.zip:tsv/kxm/kxm-yau.tsv	kxm	yau	812
kxm.zip:tsv/kxm/kxm-ydd.tsv	kxm	ydd	1368
kxm.zip:tsv/kxm/kxm-yln.tsv	kxm	yln	935
kxm.zip:tsv/kxm/kxm-yrk.tsv	kxm	yrk	956
kxm.zip:tsv/kxm/kxm-yvt.tsv	kxm	yvt	693
kxm.zip:tsv/kxm/kxm-yzg.tsv	kxm	yzg	970
kxm.zip:tsv/kxm/kxm-zgn.tsv	kxm	zgn	2511
kxm.zip:tsv/kxm/kxm-zng.tsv	kxm	zng	1894
kxm.zip:tsv/kxm/kxm-zun.tsv	kxm	zun	819
kxm.zip:tsv/kxm/kxm-zzj.tsv	kxm	zzj	1402
kyh.zip:tsv/kyh/kyh-la.tsv	kyh	la	1280
kyh.zip:tsv/kyh/kyh-lbc.tsv	kyh	lbc	918
kyh.zip:tsv/kyh/kyh-lbe.tsv	kyh	lbe	3801
kyh.zip:tsv/kyh/kyh-leg.tsv	kyh	leg	786
kyh.zip:tsv/kyh/kyh-lez.tsv	kyh	lez	2981
kyh.zip:tsv/kyh/kyh-lic.tsv	kyh	lic	878
kyh.zip:tsv/kyh/kyh-lt.tsv	kyh	lt	1265
kyh.zip:tsv/kyh/kyh-lv.tsv	kyh	lv	1105
kyh.zip:tsv/kyh/kyh-mbc.tsv	kyh	mbc	733
kyh.zip:tsv/kyh/kyh-mca.tsv	kyh	mca	793
kyh.zip:tsv/kyh/kyh-mch.tsv	kyh	mch	400
kyh.zip:tsv/kyh/kyh-mhr.tsv	kyh	mhr	960
kyh.zip:tsv/kyh/kyh-mi.tsv	kyh	mi	1610
kyh.zip:tsv/kyh/kyh-mlm.tsv	kyh	mlm	831
kyh.zip:tsv/kyh/kyh-mmd.tsv	kyh	mmd	842
kyh.zip:tsv/kyh/kyh-mml.tsv	kyh	mml	1553
kyh.zip:tsv/kyh/kyh-mns.tsv	kyh	mns	989
kyh.zip:tsv/kyh/kyh-moc.tsv	kyh	moc	834
kyh.zip:tsv/kyh/kyh-mot.tsv	kyh	mot	422
kyh.zip:tsv/kyh/kyh-mqm.tsv	kyh	mqm	918
kyh.zip:tsv/kyh/kyh-mr.tsv	kyh	mr	2106
kyh.zip:tsv/kyh/kyh-mra.tsv	kyh	mra	709
kyh.zip:tsv/kyh/kyh-myu.tsv	kyh	myu	487
kyh.zip:tsv/kyh/kyh-myv.tsv	kyh	myv	897
kyh.zip:tsv/kyh/kyh-mzh.tsv	kyh	mzh	810
kyh.zip:tsv/kyh/kyh-mzp.tsv	kyh	mzp	754
kyh.zip:tsv/kyh/kyh-ne.tsv	kyh	ne	773
kyh.zip:tsv/kyh/kyh-nl.tsv	kyh	nl	1133
kyh.zip:tsv/kyh/kyh-nod.tsv	kyh	nod	854
kyh.zip:tsv/kyh/kyh-nog.tsv	kyh	nog	1327
kyh.zip:tsv/kyh/kyh-non.tsv	kyh	non	1004
kyh.zip:tsv/kyh/kyh-nuk.tsv	kyh	nuk	782
kyh.zip:tsv/kyh/kyh-nut.tsv	kyh	nut	890
kyh.zip:tsv/kyh/kyh-oar.tsv	kyh	oar	1289
kyh.zip:tsv/kyh/kyh-ona.tsv	kyh	ona	689
kyh.zip:tsv/kyh/kyh-os.tsv	kyh	os	1596
kyh.zip:tsv/kyh/kyh-oym.tsv	kyh	oym	917
kyh.zip:tsv/kyh/kyh-pav.tsv	kyh	pav	229
kyh.zip:tsv/kyh/kyh-pbb.tsv	kyh	pbb	849
kyh.zip:tsv/kyh/kyh-pbh.tsv	kyh	pbh	815
kyh.zip:tsv/kyh/kyh-pcb.tsv	kyh	pcb	789
kyh.zip:tsv/kyh/kyh-pcp.tsv	kyh	pcp	98
kyh.zip:tsv/kyh/kyh-pes.tsv	kyh	pes	1036
kyh.zip:tsv/kyh/kyh-pl.tsv	kyh	pl	1338
kyh.zip:tsv/kyh/kyh-plg.tsv	kyh	plg	838
kyh.zip:tsv/kyh/kyh-plj.tsv	kyh	plj	806
kyh.zip:tsv/kyh/kyh-ply.tsv	kyh	ply	762
kyh.zip:tsv/kyh/kyh-pmt.tsv	kyh	pmt	1075
kyh.zip:tsv/kyh/kyh-pnb.tsv	kyh	pnb	1101
kyh.zip:tsv/kyh/kyh-pnx.tsv	kyh	pnx	802
kyh.zip:tsv/kyh/kyh-prg.tsv	kyh	prg	421
kyh.zip:tsv/kyh/kyh-pry.tsv	kyh	pry	1514
kyh.zip:tsv/kyh/kyh-pt.tsv	kyh	pt	1092
kyh.zip:tsv/kyh/kyh-pue.tsv	kyh	pue	623
kyh.zip:tsv/kyh/kyh-pui.tsv	kyh	pui	838
kyh.zip:tsv/kyh/kyh-ram.tsv	kyh	ram	188
kyh.zip:tsv/kyh/kyh-rap.tsv	kyh	rap	920
kyh.zip:tsv/kyh/kyh-rbb.tsv	kyh	rbb	759
kyh.zip:tsv/kyh/kyh-rmy.tsv	kyh	rmy	1099
kyh.zip:tsv/kyh/kyh-ro.tsv	kyh	ro	810
kyh.zip:tsv/kyh/kyh-rtm.tsv	kyh	rtm	911
kyh.zip:tsv/kyh/kyh-ru.tsv	kyh	ru	1120
kyh.zip:tsv/kyh/kyh-rut.tsv	kyh	rut	4766
kyh.zip:tsv/kyh/kyh-sa.tsv	kyh	sa	1808
kyh.zip:tsv/kyh/kyh-sap.tsv	kyh	sap	1286
kyh.zip:tsv/kyh/kyh-scb.tsv	kyh	scb	107
kyh.zip:tsv/kyh/kyh-se.tsv	kyh	se	895
kyh.zip:tsv/kyh/kyh-sei.tsv	kyh	sei	1000
kyh.zip:tsv/kyh/kyh-sel.tsv	kyh	sel	918
kyh.zip:tsv/kyh/kyh-sga.tsv	kyh	sga	941
kyh.zip:tsv/kyh/kyh-sh.tsv	kyh	sh	1258
kyh.zip:tsv/kyh/kyh-shb.tsv	kyh	shb	778
kyh.zip:tsv/kyh/kyh-shn.tsv	kyh	shn	2204
kyh.zip:tsv/kyh/kyh-shp.tsv	kyh	shp	1044
kyh.zip:tsv/kyh/kyh-sja.tsv	kyh	sja	802
kyh.zip:tsv/kyh/kyh-snn.tsv	kyh	snn	928
kyh.zip:tsv/kyh/kyh-sou.tsv	kyh	sou	1795
kyh.zip:tsv/kyh/kyh-srq.tsv	kyh	srq	962
kyh.zip:tsv/kyh/kyh-sv.tsv	kyh	sv	1365
kyh.zip:tsv/kyh/kyh-swi.tsv	kyh	swi	1050
kyh.zip:tsv/kyh/kyh-sxm.tsv	kyh	sxm	840
kyh.zip:tsv/kyh/kyh-syo.tsv	kyh	syo	767
kyh.zip:tsv/kyh/kyh-ta.tsv	kyh	ta	820
kyh.zip:tsv/kyh/kyh-tab.tsv	kyh	tab	2281
kyh.zip:tsv/kyh/kyh-tdd.tsv	kyh	tdd	904
kyh.zip:tsv/kyh/kyh-te.tsv	kyh	te	2766
kyh.zip:tsv/kyh/kyh-teh.tsv	kyh	teh	734
kyh.zip:tsv/kyh/kyh-th.tsv	kyh	th	1131
kyh.zip:tsv/kyh/kyh-thm.tsv	kyh	thm	689
kyh.zip:tsv/kyh/kyh-tin.tsv	kyh	tin	1036
kyh.zip:tsv/kyh/kyh-tkr.tsv	kyh	tkr	1857
kyh.zip:tsv/kyh/kyh-tli.tsv	kyh	tli	1113
kyh.zip:tsv/kyh/kyh-tna.tsv	kyh	tna	907
kyh.zip:tsv/kyh/kyh-to.tsv	kyh	to	1210
kyh.zip:tsv/kyh/kyh-tob.tsv	kyh	tob	951
kyh.zip:tsv/kyh/kyh-tpy.tsv	kyh	tpy	568
kyh.zip:tsv/kyh/kyh-trn.tsv	kyh	trn	769
kyh.zip:tsv/kyh/kyh-tsi.tsv	kyh	tsi	736
kyh.zip:tsv/kyh/kyh-tue.tsv	kyh	tue	778
kyh.zip:tsv/kyh/kyh-txb.tsv	kyh	txb	679
kyh.zip:tsv/kyh/kyh-tyh.tsv	kyh	tyh	730
kyh.zip:tsv/kyh/kyh-udi.tsv	kyh	udi	904
kyh.zip:tsv/kyh/kyh-udm.tsv	kyh	udm	948
kyh.zip:tsv/kyh/kyh-vi.tsv	kyh	vi	808
kyh.zip:tsv/kyh/kyh-wap.tsv	kyh	wap	816
kyh.zip:tsv/kyh/kyh-wau.tsv	kyh	wau	917
kyh.zip:tsv/kyh/kyh-waw.tsv	kyh	waw	731
kyh.zip:tsv/kyh/kyh-wbm.tsv	kyh	wbm	891
kyh.zip:tsv/kyh/kyh-wca.tsv	kyh	wca	728
kyh.zip:tsv/kyh/kyh-xto.tsv	kyh	xto	457
kyh.zip:tsv/kyh/kyh-yaa.tsv	kyh	yaa	971
kyh.zip:tsv/kyh/kyh-yad.tsv	kyh	yad	1277
kyh.zip:tsv/kyh/kyh-yae.tsv	kyh	yae	811
kyh.zip:tsv/kyh/kyh-yag.tsv	kyh	yag	609
kyh.zip:tsv/kyh/kyh-yau.tsv	kyh	yau	754
kyh.zip:tsv/kyh/kyh-ydd.tsv	kyh	ydd	1137
kyh.zip:tsv/kyh/kyh-yln.tsv	kyh	yln	811
kyh.zip:tsv/kyh/kyh-yrk.tsv	kyh	yrk	862
kyh.zip:tsv/kyh/kyh-yvt.tsv	kyh	yvt	641
kyh.zip:tsv/kyh/kyh-yzg.tsv	kyh	yzg	823
kyh.zip:tsv/kyh/kyh-zgn.tsv	kyh	zgn	2087
kyh.zip:tsv/kyh/kyh-zng.tsv	kyh	zng	1571
kyh.zip:tsv/kyh/kyh-zun.tsv	kyh	zun	770
kyh.zip:tsv/kyh/kyh-zzj.tsv	kyh	zzj	1161
la.zip:tsv/la/la-lbc.tsv	la	lbc	2105
la.zip:tsv/la/la-lbe.tsv	la	lbe	8747
la.zip:tsv/la/la-leg.tsv	la	leg	1664
la.zip:tsv/la/la-lez.tsv	la	lez	7057
la.zip:tsv/la/la-lic.tsv	la	lic	1914
la.zip:tsv/la/la-lt.tsv	la	lt	2966
la.zip:tsv/la/la-lv.tsv	la	lv	2573
la.zip:tsv/la/la-mbc.tsv	la	mbc	1425
la.zip:tsv/la/la-mca.tsv	la	mca	1545
la.zip:tsv/la/la-mch.tsv	la	mch	666
la.zip:tsv/la/la-mhr.tsv	la	mhr	2197
la.zip:tsv/la/la-mi.tsv	la	mi	3414
la.zip:tsv/la/la-mlm.tsv	la	mlm	1719
la.zip:tsv/la/la-mmd.tsv	la	mmd	1768
la.zip:tsv/la/la-mml.tsv	la	mml	3418
la.zip:tsv/la/la-mns.tsv	la	mns	2123
la.zip:tsv/la/la-moc.tsv	la	moc	1801
la.zip:tsv/la/la-mot.tsv	la	mot	680
la.zip:tsv/la/la-mqm.tsv	la	mqm	1880
la.zip:tsv/la/la-mr.tsv	la	mr	4772
la.zip:tsv/la/la-mra.tsv	la	mra	1396
la.zip:tsv/la/la-myu.tsv	la	myu	818
la.zip:tsv/la/la-myv.tsv	la	myv	2015
la.zip:tsv/la/la-mzh.tsv	la	mzh	1755
la.zip:tsv/la/la-mzp.tsv	la	mzp	1584
la.zip:tsv/la/la-ne.tsv	la	ne	1643
la.zip:tsv/la/la-nl.tsv	la	nl	2709
la.zip:tsv/la/la-nod.tsv	la	nod	1943
la.zip:tsv/la/la-nog.tsv	la	nog	3116
la.zip:tsv/la/la-non.tsv	la	non	2433
la.zip:tsv/la/la-nuk.tsv	la	nuk	1425
la.zip:tsv/la/la-nut.tsv	la	nut	1927
la.zip:tsv/la/la-oar.tsv	la	oar	3030
la.zip:tsv/la/la-ona.tsv	la	ona	1351
la.zip:tsv/la/la-os.tsv	la	os	3710
la.zip:tsv/la/la-oym.tsv	la	oym	1900
la.zip:tsv/la/la-pav.tsv	la	pav	357
la.zip:tsv/la/la-pbb.tsv	la	pbb	1820
la.zip:tsv/la/la-pbh.tsv	la	pbh	1679
la.zip:tsv/la/la-pcb.tsv	la	pcb	1705
la.zip:tsv/la/la-pcp.tsv	la	pcp	141
la.zip:tsv/la/la-pes.tsv	la	pes	2364
la.zip:tsv/la/la-pl.tsv	la	pl	3189
la.zip:tsv/la/la-plg.tsv	la	plg	1828
la.zip:tsv/la/la-plj.tsv	la	plj	1745
la.zip:tsv/la/la-ply.tsv	la	ply	1543
la.zip:tsv/la/la-pmt.tsv	la	pmt	2152
la.zip:tsv/la/la-pnb.tsv	la	pnb	2421
la.zip:tsv/la/la-pnx.tsv	la	pnx	1779
la.zip:tsv/la/la-prg.tsv	la	prg	875
la.zip:tsv/la/la-pry.tsv	la	pry	3246
la.zip:tsv/la/la-pt.tsv	la	pt	2558
la.zip:tsv/la/la-pue.tsv	la	pue	1148
la.zip:tsv/la/la-pui.tsv	la	pui	1723
la.zip:tsv/la/la-ram.tsv	la	ram	284
la.zip:tsv/la/la-rap.tsv	la	rap	1994
la.zip:tsv/la/la-rbb.tsv	la	rbb	1528
la.zip:tsv/la/la-rmy.tsv	la	rmy	2499
la.zip:tsv/la/la-ro.tsv	la	ro	2070
la.zip:tsv/la/la-rtm.tsv	la	rtm	2054
la.zip:tsv/la/la-ru.tsv	la	ru	2604
la.zip:tsv/la/la-rut.tsv	la	rut	11087
la.zip:tsv/la/la-sa.tsv	la	sa	4255
la.zip:tsv/la/la-sap.tsv	la	sap	2659
la.zip:tsv/la/la-scb.tsv	la	scb	153
la.zip:tsv/la/la-se.tsv	la	se	2072
la.zip:tsv/la/la-sei.tsv	la	sei	1925
la.zip:tsv/la/la-sel.tsv	la	sel	1870
la.zip:tsv/la/la-sga.tsv	la	sga	2239
la.zip:tsv/la/la-sh.tsv	la	sh	3091
la.zip:tsv/la/la-shb.tsv	la	shb	1529
la.zip:tsv/la/la-shn.tsv	la	shn	5079
la.zip:tsv/la/la-shp.tsv	la	shp	2066
la.zip:tsv/la/la-sja.tsv	la	sja	1649
la.zip:tsv/la/la-snn.tsv	la	snn	1748
la.zip:tsv/la/la-sou.tsv	la	sou	4068
la.zip:tsv/la/la-srq.tsv	la	srq	1734
la.zip:tsv/la/la-sv.tsv	la	sv	3254
la.zip:tsv/la/la-swi.tsv	la	swi	2302
la.zip:tsv/la/la-sxm.tsv	la	sxm	1865
la.zip:tsv/la/la-syo.tsv	la	syo	1677
la.zip:tsv/la/la-ta.tsv	la	ta	1853
la.zip:tsv/la/la-tab.tsv	la	tab	5304
la.zip:tsv/la/la-tdd.tsv	la	tdd	2060
la.zip:tsv/la/la-te.tsv	la	te	6381
la.zip:tsv/la/la-teh.tsv	la	teh	1295
la.zip:tsv/la/la-th.tsv	la	th	2656
la.zip:tsv/la/la-thm.tsv	la	thm	1317
la.zip:tsv/la/la-tin.tsv	la	tin	2440
la.zip:tsv/la/la-tkr.tsv	la	tkr	4214
la.zip:tsv/la/la-tli.tsv	la	tli	2049
la.zip:tsv/la/la-tna.tsv	la	tna	1832
la.zip:tsv/la/la-to.tsv	la	to	2711
la.zip:tsv/la/la-tob.tsv	la	tob	2056
la.zip:tsv/la/la-tpy.tsv	la	tpy	1019
la.zip:tsv/la/la-trn.tsv	la	trn	1369
la.zip:tsv/la/la-tsi.tsv	la	tsi	1227
la.zip:tsv/la/la-tue.tsv	la	tue	1580
la.zip:tsv/la/la-txb.tsv	la	txb	1420
la.zip:tsv/la/la-tyh.tsv	la	tyh	1473
la.zip:tsv/la/la-udi.tsv	la	udi	1995
la.zip:tsv/la/la-udm.tsv	la	udm	2163
la.zip:tsv/la/la-vi.tsv	la	vi	1694
la.zip:tsv/la/la-wap.tsv	la	wap	1725
la.zip:tsv/la/la-wau.tsv	la	wau	1873
la.zip:tsv/la/la-waw.tsv	la	waw	1529
la.zip:tsv/la/la-wbm.tsv	la	wbm	2042
la.zip:tsv/la/la-wca.tsv	la	wca	1394
la.zip:tsv/la/la-xto.tsv	la	xto	953
la.zip:tsv/la/la-yaa.tsv	la	yaa	2042
la.zip:tsv/la/la-yad.tsv	la	yad	2703
la.zip:tsv/la/la-yae.tsv	la	yae	1700
la.zip:tsv/la/la-yag.tsv	la	yag	1081
la.zip:tsv/la/la-yau.tsv	la	yau	1445
la.zip:tsv/la/la-ydd.tsv	la	ydd	2738
la.zip:tsv/la/la-yln.tsv	la	yln	1668
la.zip:tsv/la/la-yrk.tsv	la	yrk	1831
la.zip:tsv/la/la-yvt.tsv	la	yvt	1199
la.zip:tsv/la/la-yzg.tsv	la	yzg	1730
la.zip:tsv/la/la-zgn.tsv	la	zgn	4675
la.zip:tsv/la/la-zng.tsv	la	zng	3335
la.zip:tsv/la/la-zun.tsv	la	zun	1489
la.zip:tsv/la/la-zzj.tsv	la	zzj	2523
lbc.zip:tsv/lbc/lbc-lbe.tsv	lbc	lbe	6348
lbc.zip:tsv/lbc/lbc-leg.tsv	lbc	leg	1229
lbc.zip:tsv/lbc/lbc-lez.tsv	lbc	lez	5036
lbc.zip:tsv/lbc/lbc-lic.tsv	lbc	lic	1437
lbc.zip:tsv/lbc/lbc-lt.tsv	lbc	lt	2098
lbc.zip:tsv/lbc/lbc-lv.tsv	lbc	lv	1841
lbc.zip:tsv/lbc/lbc-mbc.tsv	lbc	mbc	1051
lbc.zip:tsv/lbc/lbc-mca.tsv	lbc	mca	1143
lbc.zip:tsv/lbc/lbc-mch.tsv	lbc	mch	489
lbc.zip:tsv/lbc/lbc-mhr.tsv	lbc	mhr	1584
lbc.zip:tsv/lbc/lbc-mi.tsv	lbc	mi	2419
lbc.zip:tsv/lbc/lbc-mlm.tsv	lbc	mlm	1324
lbc.zip:tsv/lbc/lbc-mmd.tsv	lbc	mmd	1342
lbc.zip:tsv/lbc/lbc-mml.tsv	lbc	mml	2556
lbc.zip:tsv/lbc/lbc-mns.tsv	lbc	mns	1546
lbc.zip:tsv/lbc/lbc-moc.tsv	lbc	moc	1322
lbc.zip:tsv/lbc/lbc-mot.tsv	lbc	mot	517
lbc.zip:tsv/lbc/lbc-mqm.tsv	lbc	mqm	1369
lbc.zip:tsv/lbc/lbc-mr.tsv	lbc	mr	3451
lbc.zip:tsv/lbc/lbc-mra.tsv	lbc	mra	1042
lbc.zip:tsv/lbc/lbc-myu.tsv	lbc	myu	584
lbc.zip:tsv/lbc/lbc-myv.tsv	lbc	myv	1477
lbc.zip:tsv/lbc/lbc-mzh.tsv	lbc	mzh	1280
lbc.zip:tsv/lbc/lbc-mzp.tsv	lbc	mzp	1139
lbc.zip:tsv/lbc/lbc-ne.tsv	lbc	ne	1202
lbc.zip:tsv/lbc/lbc-nl.tsv	lbc	nl	1887
lbc.zip:tsv/lbc/lbc-nod.tsv	lbc	nod	1442
lbc.zip:tsv/lbc/lbc-nog.tsv	lbc	nog	2214
lbc.zip:tsv/lbc/lbc-non.tsv	lbc	non	1574
lbc.zip:tsv/lbc/lbc-nuk.tsv	lbc	nuk	988
lbc.zip:tsv/lbc/lbc-nut.tsv	lbc	nut	1480
lbc.zip:tsv/lbc/lbc-oar.tsv	lbc	oar	2133
lbc.zip:tsv/lbc/lbc-ona.tsv	lbc	ona	955
lbc.zip:tsv/lbc/lbc-os.tsv	lbc	os	2607
lbc.zip:tsv/lbc/lbc-oym.tsv	lbc	oym	1400
lbc.zip:tsv/lbc/lbc-pav.tsv	lbc	pav	256
lbc.zip:tsv/lbc/lbc-pbb.tsv	lbc	pbb	1339
lbc.zip:tsv/lbc/lbc-pbh.tsv	lbc	pbh	1234
lbc.zip:tsv/lbc/lbc-pcb.tsv	lbc	pcb	1291
lbc.zip:tsv/lbc/lbc-pcp.tsv	lbc	pcp	106
lbc.zip:tsv/lbc/lbc-pes.tsv	lbc	pes	1677
lbc.zip:tsv/lbc/lbc-pl.tsv	lbc	pl	2250
lbc.zip:tsv/lbc/lbc-plg.tsv	lbc	plg	1341
lbc.zip:tsv/lbc/lbc-plj.tsv	lbc	plj	1285
lbc.zip:tsv/lbc/lbc-ply.tsv	lbc	ply	1187
lbc.zip:tsv/lbc/lbc-pmt.tsv	lbc	pmt	1506
lbc.zip:tsv/lbc/lbc-pnb.tsv	lbc	pnb	1766
lbc.zip:tsv/lbc/lbc-pnx.tsv	lbc	pnx	1313
lbc.zip:tsv/lbc/lbc-prg.tsv	lbc	prg	632
lbc.zip:tsv/lbc/lbc-pry.tsv	lbc	pry	2421
lbc.zip:tsv/lbc/lbc-pt.tsv	lbc	pt	1820
lbc.zip:tsv/lbc/lbc-pue.tsv	lbc	pue	840
lbc.zip:tsv/lbc/lbc-pui.tsv	lbc	pui	1250
lbc.zip:tsv/lbc/lbc-ram.tsv	lbc	ram	213
lbc.zip:tsv/lbc/lbc-rap.tsv	lbc	rap	1455
lbc.zip:tsv/lbc/lbc-rbb.tsv	lbc	rbb	1167
lbc.zip:tsv/lbc/lbc-rmy.tsv	lbc	rmy	1791
lbc.zip:tsv/lbc/lbc-ro.tsv	lbc	ro	1352
lbc.zip:tsv/lbc/lbc-rtm.tsv	lbc	rtm	1468
lbc.zip:tsv/lbc/lbc-ru.tsv	lbc	ru	1845
lbc.zip:tsv/lbc/lbc-rut.tsv	lbc	rut	8027
lbc.zip:tsv/lbc/lbc-sa.tsv	lbc	sa	2964
lbc.zip:tsv/lbc/lbc-sap.tsv	lbc	sap	1942
lbc.zip:tsv/lbc/lbc-scb.tsv	lbc	scb	115
lbc.zip:tsv/lbc/lbc-se.tsv	lbc	se	1494
lbc.zip:tsv/lbc/lbc-sei.tsv	lbc	sei	1411
lbc.zip:tsv/lbc/lbc-sel.tsv	lbc	sel	1349
lbc.zip:tsv/lbc/lbc-sga.tsv	lbc	sga	1474
lbc.zip:tsv/lbc/lbc-sh.tsv	lbc	sh	2169
lbc.zip:tsv/lbc/lbc-shb.tsv	lbc	shb	1106
lbc.zip:tsv/lbc/lbc-shn.tsv	lbc	shn	3706
lbc.zip:tsv/lbc/lbc-shp.tsv	lbc	shp	1490
lbc.zip:tsv/lbc/lbc-sja.tsv	lbc	sja	1200
lbc.zip:tsv/lbc/lbc-snn.tsv	lbc	snn	1271
lbc.zip:tsv/lbc/lbc-sou.tsv	lbc	sou	3023
lbc.zip:tsv/lbc/lbc-srq.tsv	lbc	srq	1307
lbc.zip:tsv/lbc/lbc-sv.tsv	lbc	sv	2298
lbc.zip:tsv/lbc/lbc-swi.tsv	lbc	swi	1736
lbc.zip:tsv/lbc/lbc-sxm.tsv	lbc	sxm	1375
lbc.zip:tsv/lbc/lbc-syo.tsv	lbc	syo	1234
lbc.zip:tsv/lbc/lbc-ta.tsv	lbc	ta	1351
lbc.zip:tsv/lbc/lbc-tab.tsv	lbc	tab	3822
lbc.zip:tsv/lbc/lbc-tdd.tsv	lbc	tdd	1559
lbc.zip:tsv/lbc/lbc-te.tsv	lbc	te	4505
lbc.zip:tsv/lbc/lbc-teh.tsv	lbc	teh	957
lbc.zip:tsv/lbc/lbc-th.tsv	lbc	th	1946
lbc.zip:tsv/lbc/lbc-thm.tsv	lbc	thm	1001
lbc.zip:tsv/lbc/lbc-tin.tsv	lbc	tin	1735
lbc.zip:tsv/lbc/lbc-tkr.tsv	lbc	tkr	3077
lbc.zip:tsv/lbc/lbc-tli.tsv	lbc	tli	1466
lbc.zip:tsv/lbc/lbc-tna.tsv	lbc	tna	1331
lbc.zip:tsv/lbc/lbc-to.tsv	lbc	to	1928
lbc.zip:tsv/lbc/lbc-tob.tsv	lbc	tob	1503
lbc.zip:tsv/lbc/lbc-tpy.tsv	lbc	tpy	733
lbc.zip:tsv/lbc/lbc-trn.tsv	lbc	trn	979
lbc.zip:tsv/lbc/lbc-tsi.tsv	lbc	tsi	882
lbc.zip:tsv/lbc/lbc-tue.tsv	lbc	tue	1174
lbc.zip:tsv/lbc/lbc-txb.tsv	lbc	txb	994
lbc.zip:tsv/lbc/lbc-tyh.tsv	lbc	tyh	1112
lbc.zip:tsv/lbc/lbc-udi.tsv	lbc	udi	1465
lbc.zip:tsv/lbc/lbc-udm.tsv	lbc	udm	1563
lbc.zip:tsv/lbc/lbc-vi.tsv	lbc	vi	1277
lbc.zip:tsv/lbc/lbc-wap.tsv	lbc	wap	1269
lbc.zip:tsv/lbc/lbc-wau.tsv	lbc	wau	1375
lbc.zip:tsv/lbc/lbc-waw.tsv	lbc	waw	1116
lbc.zip:tsv/lbc/lbc-wbm.tsv	lbc	wbm	1508
lbc.zip:tsv/lbc/lbc-wca.tsv	lbc	wca	1038
lbc.zip:tsv/lbc/lbc-xto.tsv	lbc	xto	674
lbc.zip:tsv/lbc/lbc-yaa.tsv	lbc	yaa	1476
lbc.zip:tsv/lbc/lbc-yad.tsv	lbc	yad	1968
lbc.zip:tsv/lbc/lbc-yae.tsv	lbc	yae	1261
lbc.zip:tsv/lbc/lbc-yag.tsv	lbc	yag	798
lbc.zip:tsv/lbc/lbc-yau.tsv	lbc	yau	1067
lbc.zip:tsv/lbc/lbc-ydd.tsv	lbc	ydd	1937
lbc.zip:tsv/lbc/lbc-yln.tsv	lbc	yln	1278
lbc.zip:tsv/lbc/lbc-yrk.tsv	lbc	yrk	1313
lbc.zip:tsv/lbc/lbc-yvt.tsv	lbc	yvt	888
lbc.zip:tsv/lbc/lbc-yzg.tsv	lbc	yzg	1322
lbc.zip:tsv/lbc/lbc-zgn.tsv	lbc	zgn	3550
lbc.zip:tsv/lbc/lbc-zng.tsv	lbc	zng	2484
lbc.zip:tsv/lbc/lbc-zun.tsv	lbc	zun	1069
