"чин"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%87%D0%B8%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/14429985-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grad%C3%AB-n>		"gradë"@als	
"военна служба"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/08198137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sh%C3%ABrbim-n>		"shërbim"@als	
"военна служба"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%20%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/08198137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sh%C3%ABrbim%20i%20armatosur-n>		"shërbim i armatosur"@als	
"комфорт"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D1%84%D0%BE%D1%80%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/14445379-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rehati-n>		"rehati"@als	
"комфорт"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D1%84%D0%BE%D1%80%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/14445379-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/qet%C3%ABsim-n>		"qetësim"@als	
"комфорт"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D1%84%D0%BE%D1%80%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/14445379-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/komoditet-n>		"komoditet"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/03259505-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendbanim-n>		"vendbanim"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/03259505-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sht%C3%ABpi-n>		"shtëpi"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/03259505-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/banes%C3%AB-n>		"banesë"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/03259505-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sht%C3%ABpi%20banimi-n>		"shtëpi banimi"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/03544360-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sht%C3%ABpi-n>		"shtëpi"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekonomi%20shtepie-n>		"ekonomi shtepie"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/familje-n>		"familje"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vat%C3%ABr-n>		"vatër"@als	
"дом"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%BE%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/08078020-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtepi-n>		"shtepi"@als	
"законодателство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%BE%D0%B4%D0%B0%D1%82%D0%B5%D0%BB%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/01125693-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/legjislacion-n>		"legjislacion"@als	
"емоция"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B5%D0%BC%D0%BE%D1%86%D0%B8%D1%8F-n>		<http://wordnet-rdf.princeton.edu/wn30/07480068-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/emocion-n>		"emocion"@als	
"пожизнено"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B6%D0%B8%D0%B7%D0%BD%D0%B5%D0%BD%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/15140892-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/jet%C3%AB-n>		"jetë"@als	
"секрет"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%B5%D0%BA%D1%80%D0%B5%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05404728-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sekrecion-n>		"sekrecion"@als	
"милвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D0%BB%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01225970-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrk%C3%ABdhel-v>		"përkëdhel"@als	
"милвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B8%D0%BB%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01225970-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ledhatoj-v>		"ledhatoj"@als	
"хълм"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%85%D1%8A%D0%BB%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/09303008-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kod%C3%ABr-n>		"kodër"@als	
"шпионин"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%88%D0%BF%D0%B8%D0%BE%D0%BD%D0%B8%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/10641755-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/agjent%20sekret-n>		"agjent sekret"@als	
"шпионин"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%88%D0%BF%D0%B8%D0%BE%D0%BD%D0%B8%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/10641755-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/spiun-n>		"spiun"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtyj%20afatin-v>		"shtyj afatin"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/e%20le%20p%C3%ABr%20me%20von%C3%AB-v>		"e le për me vonë"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtyj-v>		"shtyj"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/largoj%2Cheq%20qafe-v>		"largoj,heq qafe"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendos%20pran%C3%AB-v>		"vendos pranë"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/m%C3%ABnjan%C3%AB%2Cbej%20m%C3%ABnjan%C3%AB-v>		"mënjanë,bej mënjanë"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ve%20ne%20raft-v>		"ve ne raft"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tryez%C3%AB-v>		"tryezë"@als	
"отложа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BB%D0%BE%D0%B6%D0%B0-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pengoj-v>		"pengoj"@als	
"трия"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%80%D0%B8%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01392237-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fshi-v>		"fshi"@als	
"трия"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%80%D0%B8%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01392237-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%AB%20m%C3%ABnjan%C3%AB-v>		"lë mënjanë"@als	
"наподобя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B0%D0%BF%D0%BE%D0%B4%D0%BE%D0%B1%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02665282-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ngjaj-v>		"ngjaj"@als	
"легло"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BB%D0%B5%D0%B3%D0%BB%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/02818832-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtrat-n>		"shtrat"@als	
"купон"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D1%83%D0%BF%D0%BE%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/08252602-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/parti-n>		"parti"@als	
"разорение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B0%D0%B7%D0%BE%D1%80%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07477945-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABshtim-n>		"dështim"@als	
"разорение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B0%D0%B7%D0%BE%D1%80%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07477945-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rr%C3%ABzim-n>		"rrëzim"@als	
"пръчка"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D1%8A%D1%87%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/04317420-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkop-n>		"shkop"@als	
"регулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B5%D0%B3%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00296178-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ujdis-v>		"ujdis"@als	
"регулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B5%D0%B3%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00296178-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndreq-v>		"ndreq"@als	
"регулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%80%D0%B5%D0%B3%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00296178-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/korrigjoj-v>		"korrigjoj"@als	
"забавлявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%B1%D0%B0%D0%B2%D0%BB%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02492198-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gostit-v>		"gostit"@als	
"племе"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07969695-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grup%20familjar-n>		"grup familjar"@als	
"племе"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07969695-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grup%20farefisnor-n>		"grup farefisnor"@als	
"племе"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07969695-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fis-n>		"fis"@als	
"племе"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07969695-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/familje-n>		"familje"@als	
"племе"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07969695-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/farefis-n>		"farefis"@als	
"племе"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B5%D0%BC%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07969695-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tribu-n>		"tribu"@als	
"спирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02680814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/le-v>		"le"@als	
"спирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02680814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbaroj-v>		"mbaroj"@als	
"спирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02680814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pushoj%20nga%20puna-v>		"pushoj nga puna"@als	
"спирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02680814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABrpres-v>		"ndërpres"@als	
"спирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02680814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndal-v>		"ndal"@als	
"спирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02680814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pezulloj%20nga%20puna-v>		"pezulloj nga puna"@als	
"орис"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%80%D0%B8%D1%81-n>		<http://wordnet-rdf.princeton.edu/wn30/14473222-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fat-n>		"fat"@als	
"орис"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%80%D0%B8%D1%81-n>		<http://wordnet-rdf.princeton.edu/wn30/14473222-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shans-n>		"shans"@als	
"орис"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%80%D0%B8%D1%81-n>		<http://wordnet-rdf.princeton.edu/wn30/14473222-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/short-n>		"short"@als	
"отбор"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B1%D0%BE%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/08208560-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/skuad%C3%ABr-n>		"skuadër"@als	
"отбор"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B1%D0%BE%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/08208560-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekip-n>		"ekip"@als	
"несъвършенство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D0%B5%D1%81%D1%8A%D0%B2%D1%8A%D1%80%D1%88%D0%B5%D0%BD%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/05161614-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/disavantazh-n>		"disavantazh"@als	
"замисля"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D0%B8%D1%81%D0%BB%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/00704690-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/planifikoj-v>		"planifikoj"@als	
"локация"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BB%D0%BE%D0%BA%D0%B0%D1%86%D0%B8%D1%8F-n>		<http://wordnet-rdf.princeton.edu/wn30/08651247-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendodhje-n>		"vendodhje"@als	
"машинария"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BC%D0%B0%D1%88%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F-n>		<http://wordnet-rdf.princeton.edu/wn30/03701640-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/makineri-n>		"makineri"@als	
"предобед"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BE%D0%B1%D0%B5%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/15165289-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/m%C3%ABngjes-n>		"mëngjes"@als	
"предобед"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BE%D0%B1%D0%B5%D0%B4-n>		<http://wordnet-rdf.princeton.edu/wn30/15165289-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/agim-n>		"agim"@als	
"усъвършенствам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D1%8A%D0%B2%D1%8A%D1%80%D1%88%D0%B5%D0%BD%D1%81%D1%82%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00474017-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/b%C3%ABj%20rregullim%20t%C3%AB%20im%C3%ABt-v>		"bëj rregullim të imët"@als	
"усъвършенствам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D1%8A%D0%B2%D1%8A%D1%80%D1%88%D0%B5%D0%BD%D1%81%D1%82%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00474017-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrpunoj-v>		"përpunoj"@als	
"ударя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B4%D0%B0%D1%80%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/01236164-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndeshem%20me-v>		"ndeshem me"@als	
"ударя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B4%D0%B0%D1%80%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/01236164-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/goditje-v>		"goditje"@als	
"ударя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B4%D0%B0%D1%80%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/01236164-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrplas-v>		"përplas"@als	
"ударя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B4%D0%B0%D1%80%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/01236164-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjuajtje-v>		"gjuajtje"@als	
"ударя се"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D0%B4%D0%B0%D1%80%D1%8F%20%D1%81%D0%B5-v>		<http://wordnet-rdf.princeton.edu/wn30/01236164-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/q%C3%ABlloj-v>		"qëlloj"@als	
"превоз"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B2%D0%BE%D0%B7-n>		<http://wordnet-rdf.princeton.edu/wn30/01105259-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/transportoj-n>		"transportoj"@als	
"превоз"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B2%D0%BE%D0%B7-n>		<http://wordnet-rdf.princeton.edu/wn30/01105259-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/transport-n>		"transport"@als	
"голям"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B3%D0%BE%D0%BB%D1%8F%D0%BC-a>		<http://wordnet-rdf.princeton.edu/wn30/01382086-a>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20gjer%C3%AB-a>		"i gjerë"@als	
"голям"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B3%D0%BE%D0%BB%D1%8F%D0%BC-a>		<http://wordnet-rdf.princeton.edu/wn30/01382086-a>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20madh-a>		"i madh"@als	
"устройство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/04933544-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrb%C3%ABrje-n>		"përbërje"@als	
"устройство"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/04933544-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/krijim-n>		"krijim"@als	
"озарявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00291873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndri%C3%A7im-v>		"ndriçim"@als	
"озарявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00291873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/drit%C3%AB-v>		"dritë"@als	
"озарявам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D0%B7%D0%B0%D1%80%D1%8F%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00291873-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ndri%C3%A7oj-v>		"ndriçoj"@als	
"предполагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D0%BE%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00632236-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr%20si%20t%C3%AB%20v%C3%ABrtet%C3%AB-v>		"marr si të vërtetë"@als	
"предполагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D0%BE%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00632236-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr%20parasysh-v>		"marr parasysh"@als	
"предполагам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D0%BE%D0%BB%D0%B0%D0%B3%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00633443-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/supozim-v>		"supozim"@als	
