"incontavelmente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/incontavelmente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/incontavelmente_incontabelmente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/incontavelmente_incontabelmente-adv-pt-sense-incontabelmente_incontavelmente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/incontabelmente_incontavelmente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/incontabelmente-adv-gl>		"incontabelmente"@gl	
"regiamente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/regiamente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/regiamente_rexiamente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/regiamente_rexiamente-adv-pt-sense-rexiamente_regiamente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/rexiamente_regiamente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/rexiamente-adv-gl>		"rexiamente"@gl	
"município"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/munic%C3%ADpio-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/munic%C3%ADpio_municipio-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/munic%C3%ADpio_municipio-n-pt-sense-municipio_munic%C3%ADpio-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/municipio_munic%C3%ADpio-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/municipio-n-gl>		"municipio"@gl	
"colisão"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/colis%C3%A3o-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/colis%C3%A3o_colisi%C3%B3n-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/colis%C3%A3o_colisi%C3%B3n-n-pt-sense-colisi%C3%B3n_colis%C3%A3o-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/colisi%C3%B3n_colis%C3%A3o-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/colisi%C3%B3n-n-gl>		"colisión"@gl	
"fã"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/f%C3%A3-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/f%C3%A3_fan-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/f%C3%A3_fan-n-pt-sense-fan_f%C3%A3-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fan_f%C3%A3-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/fan-n-gl>		"fan"@gl	
"tampa"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/tampa-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tampa_tap%C3%B3n-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tampa_tap%C3%B3n-n-pt-sense-tap%C3%B3n_tampa-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tap%C3%B3n_tampa-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/tap%C3%B3n-n-gl>		"tapón"@gl	
"fadiga"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/fadiga-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fadiga_fatiga-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fadiga_fatiga-n-pt-sense-fatiga_fadiga-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fatiga_fadiga-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/fatiga-n-gl>		"fatiga"@gl	
"estepário"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/estep%C3%A1rio-adj-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/estep%C3%A1rio_estepario-adj-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/estep%C3%A1rio_estepario-adj-pt-sense-estepario_estep%C3%A1rio-adj-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/estepario_estep%C3%A1rio-adj-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/estepario-adj-gl>		"estepario"@gl	
"sanção"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/san%C3%A7%C3%A3o-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/san%C3%A7%C3%A3o_sanci%C3%B3n-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/san%C3%A7%C3%A3o_sanci%C3%B3n-n-pt-sense-sanci%C3%B3n_san%C3%A7%C3%A3o-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/sanci%C3%B3n_san%C3%A7%C3%A3o-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/sanci%C3%B3n-n-gl>		"sanción"@gl	
"baralhar"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/baralhar-vblex-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/baralhar_barallar-vblex-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/baralhar_barallar-vblex-pt-sense-barallar_baralhar-vblex-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/barallar_baralhar-vblex-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/barallar-vblex-gl>		"barallar"@gl	
